Customer.Code,Customer.Name,Tier,Potential,Adoption,Planned.Interaction,Actual.Interaction,DiffInteraction,Total,Potential_norm,Adoption_norm,DiffInteraction_norm,Tier_norm,Total_norm,Province,ZipCode
677770,Apothek_677770,2,M,B,2,1,-1,NA,0.5,0.5,0.285714286,0.5,NA,Hainaut,7130
466854,Apothek_466854,2,M,C,2,2,0,NA,0.5,0,0.428571429,0.5,NA,Hainaut,7800
640982,Apothek_640982,3,M,B,1,4,3,NA,0.5,0.5,0.857142857,0,NA,Hainaut,7912
129140,Apothek_129140,1,H,A,3,2,-1,76381,1,1,0.285714286,1,0.149262078,Hainaut,7380
774748,Apothek_774748,1,H,C,3,3,0,17813,1,0,0.428571429,1,0.034745305,Hainaut,7712
453528,Apothek_453528,1,H,B,3,1,-2,35040,1,0.5,0.142857143,1,0.068428894,Hainaut,7100
282121,Apothek_282121,1,H,B,3,4,1,68713,1,0.5,0.571428571,1,0.134268999,Hainaut,6530
124595,Apothek_124595,2,M,B,2,5,3,26405,0.5,0.5,0.857142857,0.5,0.051545061,Hainaut,7190
831859,Apothek_831859,2,M,B,2,2,0,NA,0.5,0.5,0.428571429,0.5,NA,Hainaut,7190
628958,Apothek_628958,2,M,B,2,2,0,25222,0.5,0.5,0.428571429,0.5,0.049231966,Hainaut,7911
636976,Apothek_636976,3,L,C,1,2,1,NA,0,0,0.571428571,0,NA,Hainaut,7520
129809,Apothek_129809,2,M,B,2,0,-2,NA,0.5,0.5,0.142857143,0.5,NA,Hainaut,6120
882244,Apothek_882244,3,M,B,1,2,1,40529,0.5,0.5,0.571428571,0,0.07916142,Hainaut,7500
412617,Apothek_412617,3,L,B,1,0,-1,NA,0,0.5,0.285714286,0,NA,Hainaut,7140
876981,Apothek_876981,2,M,C,2,5,3,NA,0.5,0,0.857142857,0.5,NA,Hainaut,7500
724341,Apothek_724341,1,H,B,3,2,-1,36606,1,0.5,0.285714286,1,0.071490861,Hainaut,7332
194376,Apothek_194376,3,M,B,1,3,2,20505,0.5,0.5,0.714285714,0,0.040008916,Hainaut,7972
860967,Apothek_860967,2,M,B,2,2,0,22505,0.5,0.5,0.428571429,0.5,0.043919474,Hainaut,7190
705848,Apothek_705848,1,M,A,3,0,-3,NA,0.5,1,0,1,NA,Hainaut,7100
531026,Apothek_531026,2,M,B,2,2,0,NA,0.5,0.5,0.428571429,0.5,NA,Hainaut,7700
263112,Apothek_263112,3,L,C,1,4,3,NA,0,0,0.857142857,0,NA,Hainaut,7538
989774,Apothek_989774,1,M,A,3,2,-1,65660,0.5,1,0.285714286,1,0.128299533,Hainaut,6150
981741,Apothek_981741,1,H,B,3,4,1,NA,1,0.5,0.571428571,1,NA,Hainaut,7500
548876,Apothek_548876,3,M,C,1,5,4,NA,0.5,0,1,0,NA,Hainaut,7500
357210,Apothek_357210,1,H,C,3,2,-1,37644,1,0,0.285714286,1,0.07352044,Hainaut,7070
748535,Apothek_748535,2,M,C,2,0,-2,NA,0.5,0,0.142857143,0.5,NA,Hainaut,7890
295623,Apothek_295623,1,H,B,3,2,-1,53787,1,0.5,0.285714286,1,0.105084507,Hainaut,7110
813014,Apothek_813014,1,H,C,3,1,-2,41007,1,0,0.142857143,1,0.080096043,Hainaut,7618
279391,Apothek_279391,3,L,C,1,4,3,7404,0,0,0.857142857,0,0.014392808,Hainaut,7060
405716,Apothek_405716,1,H,A,3,2,-1,NA,1,1,0.285714286,1,NA,Hainaut,7011
733893,Apothek_733893,2,M,B,2,1,-1,38894,0.5,0.5,0.285714286,0.5,0.075964539,Hainaut,7910
743008,Apothek_743008,3,M,B,1,3,2,NA,0.5,0.5,0.714285714,0,NA,Hainaut,7300
980680,Apothek_980680,3,H,A,1,2,1,NA,1,1,0.571428571,0,NA,Hainaut,7140
978713,Apothek_978713,3,H,B,1,3,2,NA,1,0.5,0.714285714,0,NA,Hainaut,7020
197460,Apothek_197460,2,M,B,2,2,0,NA,0.5,0.5,0.428571429,0.5,NA,Hainaut,7130
388729,Apothek_388729,2,M,B,2,0,-2,32451,0.5,0.5,0.142857143,0.5,0.063366677,Hainaut,7332
748954,Apothek_748954,1,H,B,3,5,2,17301,1,0.5,0.714285714,1,0.033744203,Hainaut,7784
145921,Apothek_145921,1,H,C,3,2,-1,585,1,0,0.285714286,1,0.001059761,Hainaut,7780
893887,Apothek_893887,3,L,B,1,5,4,29670,0,0.5,1,0,0.057929047,Hainaut,7782
665038,Apothek_665038,2,M,B,2,1,-1,NA,0.5,0.5,0.285714286,0.5,NA,Hainaut,7780
530165,Apothek_530165,2,M,C,2,5,3,12666,0.5,0,0.857142857,0.5,0.024681485,Hainaut,7784
176456,Apothek_176456,3,L,A,1,2,1,32181,0,1,0.571428571,0,0.062838752,Hainaut,7783
221881,Apothek_221881,2,M,B,2,3,1,NA,0.5,0.5,0.571428571,0.5,NA,Hainaut,7050
412179,Apothek_412179,3,M,B,1,1,0,NA,0.5,0.5,0.428571429,0,NA,Hainaut,7780
579341,Apothek_579341,1,H,B,3,1,-2,48679,1,0.5,0.142857143,1,0.095096943,Hainaut,6061
480215,Apothek_480215,1,H,B,3,3,0,46513,1,0.5,0.428571429,1,0.090861809,Hainaut,7181
675893,Apothek_675893,3,L,B,1,5,4,NA,0,0.5,1,0,NA,Hainaut,6240
288846,Apothek_288846,2,M,B,2,0,-2,NA,0.5,0.5,0.142857143,0.5,NA,Hainaut,6211
411107,Apothek_411107,2,H,B,2,3,1,NA,1,0.5,0.571428571,0.5,NA,Hainaut,6000
552987,Apothek_552987,3,L,C,1,5,4,NA,0,0,1,0,NA,Hainaut,6110
959067,Apothek_959067,3,M,C,1,0,-1,NA,0.5,0,0.285714286,0,NA,Hainaut,6030
146870,Apothek_146870,3,H,B,1,3,2,NA,1,0.5,0.714285714,0,NA,Hainaut,6000
803995,Apothek_803995,3,M,C,1,5,4,NA,0.5,0,1,0,NA,Hainaut,6220
613401,Apothek_613401,3,L,C,1,0,-1,NA,0,0,0.285714286,0,NA,Hainaut,6040
208564,Apothek_208564,3,L,B,1,1,0,NA,0,0.5,0.428571429,0,NA,Hainaut,6061
989647,Apothek_989647,3,L,A,1,4,3,48815,0,1,0.857142857,0,0.095362861,Hainaut,6040
234767,Apothek_234767,2,M,B,2,5,3,18395,0.5,0.5,0.857142857,0.5,0.035883278,Hainaut,6060
401132,Apothek_401132,3,L,B,1,0,-1,NA,0,0.5,0.285714286,0,NA,Hainaut,6000
913829,Apothek_913829,1,M,A,3,1,-2,NA,0.5,1,0.142857143,1,NA,Hainaut,6061
378948,Apothek_378948,2,M,C,2,5,3,43,0.5,0,0.857142857,0.5,0,Hainaut,7160
417114,Apothek_417114,2,M,B,2,1,-1,29385,0.5,0.5,0.285714286,0.5,0.057371792,Hainaut,6041
191784,Apothek_191784,2,M,C,2,4,2,NA,0.5,0,0.714285714,0.5,NA,Hainaut,6044
964127,Apothek_964127,3,L,A,1,4,3,NA,0,1,0.857142857,0,NA,Hainaut,6110
227302,Apothek_227302,1,H,B,3,1,-2,41806,1,0.5,0.142857143,1,0.081658311,Hainaut,6240
322256,Apothek_322256,2,M,C,2,4,2,NA,0.5,0,0.714285714,0.5,NA,Hainaut,6221
815219,Apothek_815219,1,H,A,3,5,2,36429,1,1,0.714285714,1,0.071144777,Hainaut,7170
205968,Apothek_205968,1,H,B,3,4,1,57513,1,0.5,0.571428571,1,0.112369876,Hainaut,6032
270667,Apothek_270667,3,M,C,1,0,-1,NA,0.5,0,0.285714286,0,NA,Hainaut,6031
502640,Apothek_502640,3,H,B,1,1,0,NA,1,0.5,0.428571429,0,NA,Hainaut,6200
684455,Apothek_684455,2,M,B,2,1,-1,NA,0.5,0.5,0.285714286,0.5,NA,Hainaut,6110
460427,Apothek_460427,3,L,B,1,1,0,NA,0,0.5,0.428571429,0,NA,Hainaut,6200
285926,Apothek_285926,1,H,B,3,0,-3,37586,1,0.5,0,1,0.073407034,Hainaut,6224
280147,Apothek_280147,1,M,A,3,2,-1,28377,0.5,1,0.285714286,1,0.055400871,Hainaut,7170
654901,Apothek_654901,2,M,B,2,2,0,NA,0.5,0.5,0.428571429,0.5,NA,Hainaut,6030
687270,Apothek_687270,3,M,B,1,0,-1,NA,0.5,0.5,0.285714286,0,NA,Hainaut,6010
186707,Apothek_186707,3,L,B,1,4,3,NA,0,0.5,0.857142857,0,NA,Hainaut,6200
383871,Apothek_383871,1,H,A,3,4,1,31231,1,1,0.571428571,1,0.060981237,Hainaut,7170
639025,Apothek_639025,1,H,B,3,1,-2,15107,1,0.5,0.142857143,1,0.029454321,Hainaut,6110
303133,Apothek_303133,3,L,A,1,5,4,46146,0,1,1,0,0.090144221,Hainaut,6043
252121,Apothek_252121,3,M,A,1,1,0,NA,0.5,1,0.428571429,0,NA,Hainaut,6250
918084,Apothek_918084,3,M,B,1,0,-1,NA,0.5,0.5,0.285714286,0,NA,Hainaut,6200
513674,Apothek_513674,1,M,A,3,0,-3,15682,0.5,1,0,1,0.030578606,Hainaut,6200
442427,Apothek_442427,2,H,B,2,2,0,NA,1,0.5,0.428571429,0.5,NA,Hainaut,6010
927887,Apothek_927887,3,L,B,1,0,-1,22067,0,0.5,0.285714286,0,0.043063062,Hainaut,6040
685146,Apothek_685146,1,M,A,3,0,-3,26301,0.5,1,0,1,0.051341712,Hainaut,6141
731597,Apothek_731597,3,L,C,1,0,-1,NA,0,0,0.285714286,0,NA,Hainaut,6030
662116,Apothek_662116,2,H,B,2,0,-2,42399,1,0.5,0.142857143,0.5,0.082817791,Hainaut,6042
432292,Apothek_432292,3,M,B,1,5,4,NA,0.5,0.5,1,0,NA,Hainaut,6060
800420,Apothek_800420,2,M,B,2,1,-1,34773,0.5,0.5,0.285714286,0.5,0.067906835,Hainaut,6000
417918,Apothek_417918,1,M,A,3,0,-3,88376,0.5,1,0,1,0.172715648,Hainaut,6230
774544,Apothek_774544,3,L,A,1,0,-1,37746,0,1,0.285714286,0,0.073719879,Hainaut,6180
997396,Apothek_997396,1,M,A,3,1,-2,91688,0.5,1,0.142857143,1,0.179191531,Hainaut,6200
845730,Apothek_845730,2,M,C,2,4,2,NA,0.5,0,0.714285714,0.5,NA,Hainaut,6180
175556,Apothek_175556,2,M,B,2,0,-2,9909,0.5,0.5,0.142857143,0.5,0.019290781,Hainaut,6043
988954,Apothek_988954,3,H,B,1,2,1,NA,1,0.5,0.571428571,0,NA,Hainaut,6010
204069,Apothek_204069,3,M,C,1,3,2,NA,0.5,0,0.714285714,0,NA,Hainaut,6030
849770,Apothek_849770,2,M,B,2,5,3,NA,0.5,0.5,0.857142857,0.5,NA,Hainaut,6200
135674,Apothek_135674,2,M,B,2,0,-2,21190,0.5,0.5,0.142857143,0.5,0.041348282,Hainaut,6000
605727,Apothek_605727,1,H,A,3,4,1,24313,1,1,0.571428571,1,0.047454618,Hainaut,7181
130404,Apothek_130404,1,M,A,3,2,-1,NA,0.5,1,0.285714286,1,NA,Hainaut,6250
253142,Apothek_253142,1,M,A,3,4,1,71940,0.5,1,0.571428571,1,0.140578684,Hainaut,6200
137768,Apothek_137768,2,M,B,2,4,2,NA,0.5,0.5,0.714285714,0.5,NA,Hainaut,6182
589826,Apothek_589826,2,M,B,2,1,-1,NA,0.5,0.5,0.285714286,0.5,NA,Hainaut,7160
437564,Apothek_437564,3,L,A,1,0,-1,69182,0,1,0.285714286,0,0.135186025,Hainaut,6042
427377,Apothek_427377,1,M,A,3,2,-1,NA,0.5,1,0.285714286,1,NA,Hainaut,6200
170265,Apothek_170265,1,M,A,3,1,-2,103940,0.5,1,0.142857143,1,0.203147608,Hainaut,6142
656599,Apothek_656599,1,H,A,3,1,-2,89909,1,1,0.142857143,1,0.17571309,Hainaut,6238
207680,Apothek_207680,1,M,A,3,1,-2,48637,0.5,1,0.142857143,1,0.095014821,Hainaut,6200
840398,Apothek_840398,3,L,B,1,2,1,NA,0,0.5,0.571428571,0,NA,Hainaut,6061
878017,Apothek_878017,2,M,C,2,3,1,54053,0.5,0,0.571428571,0.5,0.105604611,Hainaut,6061
600160,Apothek_600160,3,L,B,1,5,4,18513,0,0.5,1,0,0.036114001,Hainaut,6180
895802,Apothek_895802,3,L,B,1,3,2,NA,0,0.5,0.714285714,0,NA,Hainaut,6030
678247,Apothek_678247,1,H,A,3,0,-3,60490,1,1,0,1,0.118190741,Hainaut,7160
555186,Apothek_555186,1,M,A,3,2,-1,NA,0.5,1,0.285714286,1,NA,Hainaut,6181
614467,Apothek_614467,2,M,B,2,0,-2,NA,0.5,0.5,0.142857143,0.5,NA,Hainaut,6220
878972,Apothek_878972,1,H,A,3,3,0,46352,1,1,0.428571429,1,0.090547009,Hainaut,6180
604400,Apothek_604400,3,H,C,1,0,-1,NA,1,0,0.285714286,0,NA,Hainaut,6060
809184,Apothek_809184,1,H,A,3,4,1,56431,1,1,0.571428571,1,0.110254264,Hainaut,6000
419790,Apothek_419790,2,M,C,2,5,3,18436,0.5,0,0.857142857,0.5,0.035963444,Hainaut,6183
189476,Apothek_189476,1,H,A,3,3,0,45012,1,1,0.428571429,1,0.087926935,Hainaut,6060
162492,Apothek_162492,3,L,A,1,0,-1,1457,0,1,0.285714286,0,0.002764764,Hainaut,6180
683108,Apothek_683108,3,L,A,1,3,2,NA,0,1,0.714285714,0,NA,Hainaut,6030
756744,Apothek_756744,2,M,B,2,3,1,NA,0.5,0.5,0.571428571,0.5,NA,Hainaut,6224
740406,Apothek_740406,1,M,A,3,2,-1,8635,0.5,1,0.285714286,1,0.016799756,Hainaut,7160
720327,Apothek_720327,1,H,C,3,1,-2,8995,1,0,0.142857143,1,0.017503656,Hainaut,6060
684336,Apothek_684336,1,M,A,3,2,-1,5000,0.5,1,0.285714286,1,0.009692317,Hainaut,6041
642559,Apothek_642559,1,M,A,3,3,0,18609,0.5,1,0.428571429,1,0.036301707,Hainaut,7180
540238,Apothek_540238,2,M,C,2,3,1,40186,0.5,0,0.571428571,0.5,0.078490759,Hainaut,6010
946256,Apothek_946256,2,M,B,2,4,2,NA,0.5,0.5,0.714285714,0.5,NA,Hainaut,6001
744914,Apothek_744914,1,H,B,3,1,-2,39545,1,0.5,0.142857143,1,0.077237426,Hainaut,6032
315349,Apothek_315349,1,H,B,3,5,2,83065,1,0.5,0.714285714,1,0.162331162,Hainaut,6210
325446,Apothek_325446,3,L,B,1,3,2,NA,0,0.5,0.714285714,0,NA,Hainaut,6010
800457,Apothek_800457,1,M,A,3,4,1,115449,0.5,1,0.571428571,1,0.225650912,Hainaut,6040
119313,Apothek_119313,3,L,B,1,4,3,100207,0,0.5,0.857142857,0,0.195848552,Hainaut,6043
759686,Apothek_759686,2,M,B,2,5,3,15094,0.5,0.5,0.857142857,0.5,0.029428902,Hainaut,6230
742608,Apothek_742608,1,H,A,3,2,-1,NA,1,1,0.285714286,1,NA,Hainaut,6001
362258,Apothek_362258,2,M,B,2,1,-1,NA,0.5,0.5,0.285714286,0.5,NA,Liege,4700
349449,Apothek_349449,2,H,C,2,0,-2,4984,1,0,0.142857143,0.5,0.009661033,Liege,4750
116108,Apothek_116108,2,M,C,2,2,0,12074,0.5,0,0.428571429,0.5,0.02352396,Liege,4700
996275,Apothek_996275,3,M,B,1,5,4,NA,0.5,0.5,1,0,NA,Liege,4030
874540,Apothek_874540,3,L,C,1,0,-1,NA,0,0,0.285714286,0,NA,Liege,4500
876826,Apothek_876826,3,M,C,1,4,3,NA,0.5,0,0.857142857,0,NA,Liege,4000
701034,Apothek_701034,3,L,B,1,0,-1,NA,0,0.5,0.285714286,0,NA,Liege,4557
222667,Apothek_222667,3,L,B,1,2,1,NA,0,0.5,0.571428571,0,NA,Liege,4020
358357,Apothek_358357,3,L,C,1,5,4,NA,0,0,1,0,NA,Liege,4031
443068,Apothek_443068,3,L,C,1,3,2,NA,0,0,0.714285714,0,NA,Liege,4480
793047,Apothek_793047,3,M,C,1,3,2,NA,0.5,0,0.714285714,0,NA,Liege,4500
283085,Apothek_283085,3,M,B,1,3,2,NA,0.5,0.5,0.714285714,0,NA,Liege,4520
168281,Apothek_168281,3,L,C,1,3,2,NA,0,0,0.714285714,0,NA,Liege,4560
957233,Apothek_957233,3,M,C,1,1,0,NA,0.5,0,0.428571429,0,NA,Liege,4300
766987,Apothek_766987,3,M,C,1,3,2,NA,0.5,0,0.714285714,0,NA,Liege,4100
728814,Apothek_728814,3,L,B,1,5,4,NA,0,0.5,1,0,NA,Liege,4340
849992,Apothek_849992,3,H,C,1,1,0,NA,1,0,0.428571429,0,NA,Liege,4420
544443,Apothek_544443,3,M,A,1,4,3,NA,0.5,1,0.857142857,0,NA,Liege,4280
551892,Apothek_551892,2,H,B,2,5,3,NA,1,0.5,0.857142857,0.5,NA,Liege,4020
836614,Apothek_836614,1,H,A,3,1,-2,NA,1,1,0.142857143,1,NA,Liege,4000
704386,Apothek_704386,3,L,B,1,1,0,4972,0,0.5,0.428571429,0,0.00963757,Liege,4053
799419,Apothek_799419,1,H,A,3,4,1,28516,1,1,0.571428571,1,0.055672655,Liege,4367
748630,Apothek_748630,3,M,A,1,1,0,8662,0.5,1,0.428571429,0,0.016852549,Liege,4690
487850,Apothek_487850,3,M,A,1,2,1,45779,0.5,1,0.571428571,0,0.089426634,Liege,4000
488489,Apothek_488489,1,M,A,3,0,-3,25129,0.5,1,0,1,0.049050126,Liege,4040
510326,Apothek_510326,3,M,A,1,5,4,NA,0.5,1,1,0,NA,Liege,4610
851203,Apothek_851203,1,M,A,3,5,2,56099,0.5,1,0.714285714,1,0.109605112,Liege,4190
899692,Apothek_899692,2,M,B,2,2,0,16438,0.5,0.5,0.428571429,0.5,0.032056797,Liege,4830
658866,Apothek_658866,1,H,B,3,0,-3,NA,1,0.5,0,1,NA,Liege,4101
329433,Apothek_329433,3,L,B,1,5,4,15252,0,0.5,1,0,0.029737836,Liege,4460
681913,Apothek_681913,1,M,A,3,2,-1,49496,0.5,1,0.285714286,1,0.096694406,Liege,4000
735730,Apothek_735730,3,M,A,1,3,2,56098,0.5,1,0.714285714,0,0.109603157,Liege,4100
513742,Apothek_513742,3,L,C,1,1,0,17411,0,0,0.428571429,0,0.033959283,Liege,4680
635402,Apothek_635402,1,M,A,3,4,1,48919,0.5,1,0.571428571,1,0.09556621,Liege,4577
320525,Apothek_320525,3,M,A,1,5,4,33711,0.5,1,1,0,0.065830329,Liege,4020
150538,Apothek_150538,1,H,A,3,2,-1,29453,1,1,0.285714286,1,0.057504751,Liege,4300
611990,Apothek_611990,3,L,C,1,1,0,NA,0,0,0.428571429,0,NA,Liege,4000
910773,Apothek_910773,2,M,C,2,2,0,NA,0.5,0,0.428571429,0.5,NA,Liege,4870
900331,Apothek_900331,1,H,B,3,5,2,31601,1,0.5,0.714285714,1,0.06170469,Liege,4841
218605,Apothek_218605,1,M,A,3,3,0,6313,0.5,1,0.428571429,1,0.012259598,Liege,4470
825849,Apothek_825849,2,M,C,2,5,3,NA,0.5,0,0.857142857,0.5,NA,Liege,4700
675255,Apothek_675255,1,H,A,3,5,2,65185,1,1,0.714285714,1,0.127370776,Liege,4720
646523,Apothek_646523,1,H,B,3,0,-3,54761,1,0.5,0,1,0.106988949,Liege,4671
614021,Apothek_614021,1,H,B,3,1,-2,51660,1,0.5,0.142857143,1,0.100925629,Liege,4219
503153,Apothek_503153,1,H,B,3,2,-1,48863,1,0.5,0.285714286,1,0.095456714,Liege,4460
118473,Apothek_118473,1,H,B,3,5,2,17563,1,0.5,0.714285714,1,0.034256486,Liege,4122
651450,Apothek_651450,3,M,A,1,0,-1,NA,0.5,1,0.285714286,0,NA,Liege,4100
398767,Apothek_398767,1,H,B,3,1,-2,NA,1,0.5,0.142857143,1,NA,Liege,4000
563659,Apothek_563659,1,H,B,3,2,-1,41288,1,0.5,0.285714286,1,0.080645477,Liege,4624
177310,Apothek_177310,1,M,A,3,3,0,NA,0.5,1,0.428571429,1,NA,Liege,4500
125662,Apothek_125662,3,L,B,1,5,4,NA,0,0.5,1,0,NA,Liege,4300
228147,Apothek_228147,3,M,A,1,4,3,NA,0.5,1,0.857142857,0,NA,Liege,4040
560475,Apothek_560475,2,M,B,2,4,2,NA,0.5,0.5,0.714285714,0.5,NA,Liege,4830
205830,Apothek_205830,1,M,A,3,3,0,62557,0.5,1,0.428571429,1,0.122232303,Liege,4470
771484,Apothek_771484,1,H,B,3,0,-3,18278,1,0.5,0,1,0.03565451,Liege,4020
856162,Apothek_856162,3,L,C,1,1,0,2307,0,0,0.428571429,0,0.004426751,Liege,4400
923905,Apothek_923905,3,M,C,1,2,1,9819,0.5,0,0.571428571,0,0.019114806,Liege,4020
747517,Apothek_747517,3,M,C,1,2,1,NA,0.5,0,0.571428571,0,NA,Liege,4020
795516,Apothek_795516,1,M,A,3,5,2,NA,0.5,1,0.714285714,1,NA,Liege,4680
930663,Apothek_930663,1,H,A,3,3,0,65429,1,1,0.428571429,1,0.127847864,Liege,4840
713879,Apothek_713879,1,H,A,3,3,0,42934,1,1,0.428571429,1,0.083863866,Liege,4000
960316,Apothek_960316,2,M,C,2,0,-2,43205,0.5,0,0.142857143,0.5,0.084393746,Liege,4671
801836,Apothek_801836,1,M,A,3,5,2,16999,0.5,1,0.714285714,1,0.033153708,Liege,4257
862990,Apothek_862990,2,M,C,2,0,-2,NA,0.5,0,0.142857143,0.5,NA,Liege,4030
158179,Apothek_158179,3,L,C,1,0,-1,11352,0,0,0.285714286,0,0.022112249,Liege,4607
790811,Apothek_790811,1,M,A,3,4,1,50565,0.5,1,0.571428571,1,0.098784599,Liege,4140
578385,Apothek_578385,3,L,C,1,0,-1,NA,0,0,0.285714286,0,NA,Liege,4000
974008,Apothek_974008,1,H,B,3,5,2,69910,1,0.5,0.714285714,1,0.136609468,Liege,4845
956969,Apothek_956969,2,M,C,2,5,3,NA,0.5,0,0.857142857,0.5,NA,Liege,4630
950584,Apothek_950584,2,M,B,2,0,-2,NA,0.5,0.5,0.142857143,0.5,NA,Liege,4540
542341,Apothek_542341,3,L,B,1,2,1,NA,0,0.5,0.571428571,0,NA,Liege,4020
400352,Apothek_400352,1,H,B,3,2,-1,NA,1,0.5,0.285714286,1,NA,Liege,4280
506357,Apothek_506357,3,M,B,1,0,-1,35696,0.5,0.5,0.285714286,0,0.069711557,Liege,4040
434344,Apothek_434344,1,H,B,3,1,-2,20700,1,0.5,0.142857143,1,0.040390195,Liege,4920
560262,Apothek_560262,3,L,C,1,0,-1,NA,0,0,0.285714286,0,NA,Liege,4910
954379,Apothek_954379,1,M,A,3,0,-3,NA,0.5,1,0,1,NA,Liege,4032
578434,Apothek_578434,3,L,B,1,2,1,NA,0,0.5,0.571428571,0,NA,Liege,4141
952407,Apothek_952407,1,M,A,3,1,-2,44457,0.5,1,0.142857143,1,0.086841755,Liege,4630
933595,Apothek_933595,1,H,B,3,3,0,NA,1,0.5,0.428571429,1,NA,Liege,4121
478435,Apothek_478435,3,L,C,1,4,3,79119,0,0,0.857142857,0,0.154615631,Liege,4624
715825,Apothek_715825,1,H,B,3,4,1,NA,1,0.5,0.571428571,1,NA,Liege,4845
311386,Apothek_311386,3,M,C,1,0,-1,NA,0.5,0,0.285714286,0,NA,Liege,4801
517466,Apothek_517466,3,L,C,1,3,2,17859,0,0,0.714285714,0,0.034835248,Liege,4987
431540,Apothek_431540,1,M,A,3,1,-2,89508,0.5,1,0.142857143,1,0.174929023,Liege,4280
460488,Apothek_460488,1,M,A,3,2,-1,29736,0.5,1,0.285714286,1,0.058058095,Liege,4608
750284,Apothek_750284,2,M,C,2,0,-2,12948,0.5,0,0.142857143,0.5,0.025232874,Liege,4400
177596,Apothek_177596,3,M,C,1,3,2,NA,0.5,0,0.714285714,0,NA,Liege,4800
125803,Apothek_125803,3,M,B,1,3,2,NA,0.5,0.5,0.714285714,0,NA,Liege,4800
930256,Apothek_930256,2,M,C,2,1,-1,1258,0.5,0,0.285714286,0.5,0.002375664,Liege,4460
547722,Apothek_547722,2,M,C,2,3,1,4075,0.5,0,0.571428571,0.5,0.007883684,Liege,4800
995882,Apothek_995882,1,M,A,3,0,-3,35261,0.5,1,0,1,0.068861011,Liege,4540
182377,Apothek_182377,2,M,C,2,0,-2,32862,0.5,0,0.142857143,0.5,0.064170297,Liege,4040
998536,Apothek_998536,3,L,A,1,5,4,51468,0,1,1,0,0.100550215,Liege,4600
916142,Apothek_916142,1,M,A,3,4,1,43000,0.5,1,0.571428571,1,0.083992914,Liege,4920
464411,Apothek_464411,2,M,B,2,3,1,28649,0.5,0.5,0.571428571,0.5,0.055932707,Liege,4400
529470,Apothek_529470,3,L,A,1,4,3,4739,0,1,0.857142857,0,0.00918199,Liege,4880
600970,Apothek_600970,2,M,C,2,0,-2,NA,0.5,0,0.142857143,0.5,NA,Liege,4130
149059,Apothek_149059,3,L,A,1,0,-1,19266,0,1,0.285714286,0,0.037586326,Liege,4460
271375,Apothek_271375,3,L,A,1,2,1,16071,0,1,0.571428571,0,0.03133921,Liege,4000
262026,Apothek_262026,3,M,B,1,0,-1,14916,0.5,0.5,0.285714286,0,0.029080863,Liege,4357
487815,Apothek_487815,2,M,B,2,1,-1,NA,0.5,0.5,0.285714286,0.5,NA,Liege,4500
151099,Apothek_151099,1,M,B,3,5,2,16466,0.5,0.5,0.714285714,1,0.032111545,Liege,4450
119625,Apothek_119625,1,H,A,3,5,2,45636,1,1,0.714285714,1,0.089147029,Liege,4684
637022,Apothek_637022,1,M,A,3,4,1,NA,0.5,1,0.571428571,1,NA,Liege,4500
976890,Apothek_976890,3,L,B,1,4,3,NA,0,0.5,0.857142857,0,NA,Liege,4500
389100,Apothek_389100,1,M,A,3,5,2,41125,0.5,1,0.714285714,1,0.080326766,Liege,4460
344652,Apothek_344652,1,M,A,3,3,0,45091,0.5,1,0.428571429,1,0.088081402,Liege,4053
297024,Apothek_297024,1,M,A,3,2,-1,7562,0.5,1,0.285714286,1,0.014701742,Liege,4000
531170,Apothek_531170,3,M,B,1,5,4,NA,0.5,0.5,1,0,NA,Liege,4800
949052,Apothek_949052,3,L,B,1,5,4,NA,0,0.5,1,0,NA,Liege,4000
400456,Apothek_400456,2,M,B,2,1,-1,19584,0.5,0.5,0.285714286,0.5,0.038208104,Liege,4800
274952,Apothek_274952,2,M,C,2,0,-2,18397,0.5,0,0.142857143,0.5,0.035887188,Liege,4920
241913,Apothek_241913,3,L,C,1,1,0,34345,0,0,0.428571429,0,0.067069976,Liege,4540
982143,Apothek_982143,1,H,A,3,3,0,73444,1,1,0.428571429,1,0.143519424,Liege,4500
328141,Apothek_328141,1,H,A,3,1,-2,89102,1,1,0.142857143,1,0.17413518,Liege,4052
286214,Apothek_286214,1,M,A,3,0,-3,93866,0.5,1,0,1,0.183450129,Liege,4960
322712,Apothek_322712,1,M,A,3,2,-1,NA,0.5,1,0.285714286,1,NA,Liege,4960
880545,Apothek_880545,3,L,C,1,3,2,8003,0,0,0.714285714,0,0.01556402,Liege,4850
787428,Apothek_787428,3,L,B,1,1,0,7710,0,0.5,0.428571429,0,0.014991123,Liege,4020
416968,Apothek_416968,3,M,C,1,4,3,NA,0.5,0,0.857142857,0,NA,Liege,4000
246983,Apothek_246983,1,H,C,3,0,-3,67990,1,0,0,1,0.132855333,Liege,4800
155042,Apothek_155042,1,M,A,3,2,-1,NA,0.5,1,0.285714286,1,NA,Liege,4600
603375,Apothek_603375,3,M,A,1,3,2,17792,0.5,1,0.714285714,0,0.034704245,Liege,4460
937839,Apothek_937839,3,M,A,1,5,4,NA,0.5,1,1,0,NA,Liege,4000
378122,Apothek_378122,2,M,B,2,5,3,NA,0.5,0.5,0.857142857,0.5,NA,Liege,4100
533855,Apothek_533855,2,M,C,2,2,0,NA,0.5,0,0.428571429,0.5,NA,Liege,4650
